motif, score
"092",0.192407929340703
"086",0.051160707526618
"247",0.321706156875607
"314",0.202630575675994
"412",0.088623718729633
"054",0.18504679003457
"281",0.242211753299886
"250",0.128576607744884
"249",0.162880435868038
"010",0.140351314832556
"220",0.264177518236025
"021",0.113075923525079
"020",0.126098094373019
"019",0.414474674227139
"032",0.152354733551384
"230",0.225585078197127
"308",0.157890223587331
"453",0.123551368771607
"282",0.137564376823792
"237",0.088103122043528
"223",0.333333333333343
"243",0.091593813046369
"290",0.100703108184299
"233",0.139031925849519
"400",0.179347826086974
"289",0.132362907347987
"161",0.227736150349799
"231",0.07273295031185
"096",0.189701882011437
"327",0.411728644846965
"284",0.111419993328723
"245",0.272453352630551
"379",0.113628191298026
"129",0.233595800524804
"016",0.182035423109531
"001",0.1430988346512
"026",0.467551020409141
"114",0.122962060033547
"305",0.10968681718856
"217",0.227541589649496
"366",0.288716855990756
"386",0.138059157504297
"280",0.13210069034164
"309",0.364367816092539
"324",0.364461370433406
"278",0.151490733279633
"234",0.131539858062465
"283",0.097698981516398
"380",0.248546699392697
"274",0.191925092562981
"240",0.228045763759509
"061",0.1752923780082
"355",0.282051282051282
"111",0.380250839822341
"391",0.052231581956306
"118",0.179887299523173
"369",1.0
"088",0.144142875882118
"392",0.643594414087079
"046",0.170846939954806
"044",0.317169087050285
"328",0.1889467073397
"174",0.237152545132192
"439",0.274299835255777
"321",0.216290032923229
"325",0.177451156121102
"113",0.535160289554238
"087",0.489127196902821
"450",0.412404634077655
"339",0.121249318057795
"267",0.205120248255156
"177",0.243812750369654
"407",0.132036423841037
"162",0.077576754385894
"426",0.487150329593858
"353",0.37901861252057
"192",0.088413621516896
"387",0.107705563761625
"158",0.659736842103508
"316",0.230905599053696
"139",0.191964846201888
"138",0.139221531032269
"140",0.231973376063812
"036",0.468152866242277
"239",0.288903437942724
"285",0.204903677758081
"291",0.11878247958416
"141",0.292307692306897
"172",0.271366044689604
"270",1.0
"447",0.448469706432806
"003",0.168994627781891
"018",0.16235085047002
"133",0.110500610500681
"395",0.486409155936626
"318",0.181897846769809
"302",0.112525344876242
"062",0.090799956346129
"408",0.313873006320118
"367",0.510334788937952
"388",0.329122340425615
"176",0.146330935252115
"082",0.17714622294279
"304",0.196090894644063
"167",0.167569193742617
"134",0.238782140847866
"136",0.337090562309991
"357",0.214873313589874
"049",0.109855033914076
"349",0.207985657550894
"179",0.16487133453037
"253",0.346084259499791
"259",0.180875874579624
"370",1.0
"098",0.238142414861388
"039",0.270376175549035
"122",0.605672461116038
"313",0.245463004448941
"160",0.376945324335131
"326",0.148228751057493
"315",0.769492253710627
"399",0.227780642942859
"310",0.311893685312123
"058",0.241071428571428
"057",0.285714285714278
"306",0.490830475621752
"317",1.0
"215",0.1730611287103
"337",0.089080358611923
"157",0.44280058345478
"035",0.400817487115565
"356",0.210973220116613
"338",0.490169492576493
"371",0.153846153846154
"378",0.555555555555551
"286",0.315940366972618
"410",0.175599516021239
"451",0.643230073094743
"401",1.0
"004",0.694182217344069
"358",0.182057231245019
"275",0.61816373881193
"276",0.605392717876498
"383",0.953706809796613
"389",0.508279588634232
"381",0.905716237759053
"059",0.320668693009133
"382",0.388863251807415
"117",0.28257253742397
"348",0.216328788886972
"025",0.087824862373638
"257",0.070339320487607
"071",0.222416812609769
"034",1.0
"298",1.0
"354",0.83900403670677
"047",0.141401500912946
"219",0.98392857142662
"125",0.491311543234521
"211",0.285740844023304
"390",0.984834123220022
"232",0.345596432554017
"238",0.174746335964519
"300",0.940046565772332
"193",0.2212595801401
"060",0.266258331832191
"452",0.356419422103159
"268",0.561394243464484
"406",1.0
"101",1.0
"385",1.0
"052",0.16618444846286
"440",0.352969348660115
"329",0.477040816325411
"384",1.0
"017",0.411510058567473
