motif, score
"262",1.0
"048",0.201483873614127
"074",0.36583802302265
"128",0.325744894543271
"100",0.334927536231284
"303",0.775064910696935
"115",0.722410235703445
"075",1.0
"277",0.287479505388544
"263",1.0
"288",0.312443211140951
"261",1.0
"077",0.628137000488819
"063",0.589399631638563
"103",0.48846213400866
"301",0.737006737246924
"116",0.84210226161356
"102",0.394799034540448
"076",0.947508550835337
"089",0.713836477987151
"260",0.287464900962368
"248",0.639976343441886
"264",0.809534986248208
"258",0.88052872390903
"099",0.246062407132164
"072",0.387319241230338
"066",0.425347695593127
"106",1.0
"112",0.643581080718769
"311",0.988000454577813
"107",0.681212813395958
"067",0.492480259979462
"073",1.0
"265",0.82430225084226
"271",0.384968990877683
"273",0.197921973510344
"065",1.0
"105",0.752084309967985
"307",0.865582194561856
"449",1.0
"448",1.0
"312",1.0
"104",0.523696880558821
"110",1.0
"070",0.283640336859484
"064",1.0
"272",1.0
"266",0.436980566844216
"299",0.390133854715333
"229",0.756020111139846
"201",0.272565055676899
"188",1.0
"163",0.4201261368758
"413",1.0
"375",0.980884290745817
"361",0.276502892790188
"360",0.660500255620949
"374",0.984709540340609
"189",0.628362319091506
"002",0.931913275009634
"214",0.250736091043076
"200",0.319072066290172
"228",0.587728991975745
"216",0.991432556285196
"202",0.471535745807126
"028",1.0
"014",0.727608295532039
"148",1.0
"438",0.357383177569758
"404",0.617760586649291
"362",0.481066221371585
"376",0.772451536489298
"377",0.439260762057711
"411",0.924121655072165
"405",1.0
"363",1.0
"175",0.296029547552287
"149",0.373509927871065
"015",0.317959672420148
"029",0.42371690161011
"203",0.805275825133953
"213",0.548473169024889
"207",1.0
"011",1.0
"005",0.665944324053055
"165",0.960815461307577
"171",0.33579206181961
"159",0.489452867500957
"398",0.489632870458174
"415",0.599225172902331
"373",0.784921348188741
"429",0.376326305635021
"428",0.190816710575784
"414",0.675102238307678
"372",0.380876970685897
"170",0.281063122919215
"164",0.518927529576107
"038",0.986392012440929
"206",0.404398258499528
"212",0.486125177233127
"204",0.569502896042768
"210",0.159566656421501
"006",0.995736798723802
"012",1.0
"199",1.0
"166",0.314651119051766
"416",0.59376884779918
"402",0.346340792060872
"364",0.53073883168569
"359",0.225406479766085
"403",1.0
"365",1.0
"417",0.4479775773373
"173",0.747684101914171
"198",0.957630277676764
"013",0.487713164602489
"007",1.0
"205",0.807788426760575
"208",0.711195041567694
"022",0.957961541389012
"195",0.894328888959223
"181",1.0
"156",0.324236882824557
"142",0.48238344070173
"397",0.296497328754639
"368",1.0
"432",1.0
"340",0.494586252241949
"341",0.671285714243976
"427",0.181368637703149
"433",1.0
"396",0.5745643774106
"143",0.342069527431053
"180",1.0
"194",0.421299921691579
"037",0.727177291858182
"023",0.638045805745177
"235",0.626122549618669
"221",0.815075583729638
"209",0.266008999654041
"009",1.0
"182",0.784737501093767
"196",0.794699690152798
"169",1.0
"155",0.953806903245441
"394",0.242543919379009
"419",0.236289082522223
"425",0.290457152788983
"343",0.359753335891943
"431",0.477390732892649
"430",0.671652941363378
"424",0.287245098339973
"342",1.0
"418",0.773898781071913
"154",1.0
"168",1.0
"197",0.725856290057551
"183",0.347191966675769
"008",0.457364914841204
"222",0.629542097562997
"236",0.179191454500387
"226",0.4915728482193
"030",0.831851805506816
"024",0.362482614245227
"187",0.961324505499147
"144",0.597432024169586
"150",0.297033113131055
"178",0.390497168030464
"346",0.632866381125576
"420",0.467696874449182
"434",1.0
"352",1.0
"409",0.472682119206317
"435",0.579222340938083
"347",0.582594681707389
"421",1.0
"151",1.0
"145",0.389387109491002
"186",0.915821113718518
"031",0.518767618862087
"227",0.759404597638248
"225",1.0
"027",1.0
"033",0.575401376147032
"190",0.80107536497133
"184",1.0
"153",1.0
"147",1.0
"351",0.778199104694967
"437",0.384657039699605
"423",1.0
"345",0.945200354906082
"422",1.0
"344",1.0
"350",0.963167998322725
"436",1.0
"393",0.453010442123547
"146",0.766978887013486
"152",0.389660773899568
"185",0.814982938350078
"191",0.249066467513696
"218",0.985113268606143
"224",1.0
"294",0.336379827364846
"069",1.0
"041",1.0
"055",0.942152676135722
"109",0.798050677022804
"135",0.799031466877097
"121",1.0
"445",0.429829050953162
