motif, score
"262",0.76947768572846
"048",0.106711180282092
"074",0.326601947229907
"128",0.192916554869666
"100",0.213872104733141
"303",0.466133615854354
"115",0.712012069606691
"075",0.597992956987388
"277",0.154823614664009
"263",0.854897123064435
"288",0.160060052196111
"261",0.99051677448755
"077",0.221492170029039
"063",0.535754989459822
"103",0.359317122307691
"301",0.363607033391895
"116",0.570295585893134
"102",0.369844178613171
"076",0.928273670490757
"089",0.190985324947336
"260",0.143933167939217
"248",0.258346803923055
"264",0.740760941438516
"258",0.88052872390903
"099",0.165958012224375
"072",0.24834339389306
"066",0.197382436662723
"106",0.53642352492479
"112",0.201918539838573
"311",0.684721623231282
"107",0.347192720640249
"067",0.469650787441634
"073",0.426958536207799
"265",0.785784288579931
"271",0.233079258028919
"273",0.129551041428724
"065",0.250638272461439
"105",0.608297626391999
"307",0.810919146969741
"449",1.0
"448",1.0
"312",0.609173067437407
"104",0.346003278947197
"110",0.305285858367854
"070",0.218744712892617
"064",0.521614378112635
"272",1.0
"266",0.424089913644484
"299",0.188141391105402
"229",0.566761870759996
"201",0.14708627807094
"188",1.0
"163",0.304633808722749
"413",0.516648257159112
"375",0.662082262973414
"361",0.156573525204563
"360",0.264407588494695
"374",0.615942976920282
"189",0.628362319091506
"002",0.907189045263256
"214",0.175726199980589
"200",0.225137858177042
"228",0.164152256310786
"216",0.365616561655756
"202",0.29646672144596
"028",0.790277294632404
"014",0.667795958480433
"148",1.0
"438",0.195523648649184
"404",0.40212229569475
"362",0.238997487275178
"376",0.741722011180534
"377",0.386001070052729
"411",0.920451730687377
"405",1.0
"363",0.32127986618114
"175",0.186136262431506
"149",0.150297590283032
"015",0.269276762337586
"029",0.221114890807293
"203",0.536501565959655
"213",0.438292476431569
"207",0.442912154916399
"011",0.514062572549272
"005",0.665944324053055
"165",0.136632810334402
"171",0.238466874783799
"159",0.190326840541918
"398",0.25775156933618
"415",0.403484781172146
"373",0.430416828557484
"429",0.188396677573565
"428",0.171948356807652
"414",0.437848240271406
"372",0.22752549682628
"170",0.210279001463034
"164",0.225840201322167
"038",0.986392012440929
"206",0.178658678106325
"212",0.268179056107869
"204",0.344604731513333
"210",0.120106145147825
"006",0.995736798723802
"012",0.539841023453304
"199",0.332325494284649
"166",0.200087525371485
"416",0.346001542977809
"402",0.19517977501846
"364",0.395328750826235
"359",0.130818214008039
"403",0.469103661323548
"365",0.578918359134482
"417",0.306017392629671
"173",0.46116760708175
"198",0.526082224702445
"013",0.411149757253402
"007",0.651555009213697
"205",0.549660743410477
"208",0.711195041567694
"022",0.924316169733588
"195",0.671868454363914
"181",0.670944815063589
"156",0.281330269028492
"142",0.141536290571283
"397",0.171181922262177
"368",0.459528716907195
"432",0.712949326442146
"340",0.372402235326315
"341",0.317643389264881
"427",0.13798458407412
"433",0.365744691099146
"396",0.274479947703223
"143",0.21442215854837
"180",0.497106328447205
"194",0.26564436183362
"037",0.496471740102009
"023",0.320275751639667
"235",0.498080721129307
"221",0.701659489130156
"209",0.186223606784235
"009",0.919234697931283
"182",0.324987571473654
"196",0.793710236025462
"169",0.692717283565484
"155",0.670446876019314
"394",0.215951117543127
"419",0.235605672305284
"425",0.225668449198324
"343",0.286311498808225
"431",0.280236136097146
"430",0.671652941363378
"424",0.269497640430595
"342",1.0
"418",0.466260542260717
"154",1.0
"168",0.438767061097575
"197",0.322620090449287
"183",0.194686318441036
"008",0.229768698883466
"222",0.629542097562997
"236",0.132506918482163
"226",0.277716182568357
"030",0.830047033036702
"024",0.176112655826246
"187",0.961324505499147
"144",0.265312807075066
"150",0.184415199360869
"178",0.199140840748279
"346",0.632866381125576
"420",0.360582227255356
"434",0.496136373766805
"352",0.812630959508498
"409",0.399302962410749
"435",0.401200657519246
"347",0.285663338088175
"421",0.556235833990508
"151",1.0
"145",0.279025994072855
"186",0.853369034332118
"031",0.470465737978294
"227",0.723617880183204
"225",0.299595690234566
"027",1.0
"033",0.272650466990148
"190",0.80107536497133
"184",1.0
"153",1.0
"147",0.387703964355573
"351",0.531299145669847
"437",0.274368231032709
"423",0.467341573385338
"345",0.439237103868374
"422",0.635338323246407
"344",1.0
"350",0.926335996645441
"436",0.258427303217327
"393",0.360808709175422
"146",0.749495162395795
"152",0.253841662023884
"185",0.814982938350078
"191",0.141994717645799
"218",0.535284683239517
"224",0.599622104335537
"294",0.194820544194475
"069",0.382910028737694
"041",0.471256255432328
"055",0.942152676135722
"109",0.798050677022804
"135",0.179721170162592
"121",0.29444616741093
"445",0.423756441460563
"323",0.328158750914338
"444",0.236875666537299
"322",0.228470754052498
"336",0.178949029509834
"120",0.171543809902566
"108",0.462187179259988
"040",0.559717826944536
"068",0.282691014530859
"097",0.15490020851952
"083",0.310432487351707
"256",0.196009389670608
"242",0.254261781989104
"295",0.3896202317444
"297",0.234489830798537
"254",0.310970903665064
"095",0.218298500028671
"081",0.151149086623526
"056",0.586132455219152
"042",0.717491052223003
"320",0.487891766315548
"446",0.369642068051646
"334",0.503946756486928
"335",0.424924585294933
"137",0.157510425013836
"123",0.517827859442519
"043",0.766452287908861
"080",0.13948268564129
"094",0.960295933229141
"241",0.180826329527439
"255",0.227581777461791
"269",0.741757692615357
"296",0.150648584905326
"292",0.112190310512093
"251",0.609215885947471
"279",0.511361603149309
"090",0.307053263936606
"084",0.334532452671523
"053",0.29597145618229
"127",0.229232921993969
"443",0.790225803293428
"331",0.347812589253984
"319",0.176345422795249
"330",0.167556162342792
"442",0.422219963715281
"132",0.115752562691246
"126",0.454860156353615
"085",0.491888368288814
"091",0.164690699787215
"244",0.634527872583112
"287",0.315160616812614
"293",0.506313764979877
"246",0.612677691416973
"252",0.294207317073822
"093",0.549122697125963
"050",0.125762188928525
"078",0.666183088104642
"130",0.224441211479591
"124",0.119261530465962
"332",0.405745784861406
"441",0.369472189993938
"333",0.540220628507504
"119",0.964296540338435
"131",0.184816089871643
"079",0.274979415214343
"051",0.282147070389826
"045",0.204393816110973
"092",0.350600279914366
"086",0.130951354322977
"247",0.477144093242241
"314",0.361799466260239
"412",0.218861161761499
"054",0.454096378197129
"281",0.411216958824273
"250",0.332947847790576
"249",0.407271274174772
"010",0.34876086817764
"220",0.589063762857803
"021",0.334259807009477
"020",0.269071555668324
"019",0.422414002137515
"032",0.286255337524177
"230",0.340550829750114
"308",0.397613890174534
"453",0.31344958567248
"282",0.50642767989675
"237",0.242522252343125
"223",0.666666666666674
"243",0.183060675087984
"290",0.348199290913203
"233",0.473910058357881
"400",0.287449971411576
"289",0.282051282051185
"161",0.294892692203029
"231",0.172014810243118
"096",0.285899094437374
"327",0.516870649068346
"284",0.324896183509059
"245",0.288707613563544
"379",0.229249011857863
"129",0.3193573667703
"016",0.300685379223084
"001",0.229295426452746
"026",0.518555170706894
"114",0.277007466098256
"305",0.25348738903768
"217",0.392421441774652
"366",0.626269035531284
"386",0.321749025560698
"280",0.31301427371974
"309",0.410444342648003
"324",0.671669883058647
"278",0.279613215149394
"234",0.218487394957546
"283",0.321440155692862
"380",0.558909090909756
"274",0.357535501603093
"240",1.0
"061",0.368003625652461
"355",0.462040960452018
"111",0.722966014416821
"391",0.173350375458734
"118",0.365387837158425
"369",1.0
"088",0.209467500064257
"392",0.643594414087079
"046",0.324702886247292
"044",0.480392156862517
"328",0.298582451103166
"174",0.356336088154852
"439",0.851396648043929
"321",0.385009215645284
"325",0.334470435348136
"113",0.640090543259358
"087",0.910565442665821
"450",0.497193967030063
"339",0.202238915893887
"267",0.742503438788237
"177",0.483122362870244
"407",0.198537527593148
"162",0.218077239113411
"426",0.763477409206183
"353",0.532438478747803
"192",0.199395770392376
"387",0.227890129792351
"158",0.970526315787934
"316",0.557530402245191
"139",0.437885010266999
"138",0.267465475224075
"140",0.573272469700474
"036",0.526793357300747
"239",0.411324286382745
"285",0.283371621344649
"291",0.356209827907142
"141",0.960629921260299
"172",0.600552868004323
"270",1.0
"447",0.469081823859267
"003",0.664335664336921
"018",0.286136783733942
"133",0.263550795195798
"395",0.70509977827003
"318",0.611537805085785
"302",0.19717338848641
"062",0.256916231379958
"408",0.987719787887588
"367",0.95458515283649
"388",0.429600658706864
"176",0.393079698261251
"082",0.230143839899806
"304",0.98902247778235
"167",0.197728911320037
"134",0.476678445229951
"136",0.629434589801081
"357",0.27590607452826
"049",0.244758364313026
"349",0.35985482970418
"179",0.303179459891199
"253",0.50038769707997
"259",0.246548323470895
"370",1.0
"098",0.412695899952409
"039",0.410854231974498
"122",1.0
"313",0.471469040872729
"160",0.46367521367469
"326",0.360369353630056
"315",0.840625828692877
"399",0.453635757171
"310",0.534323271663894
"058",0.428571428571428
"057",0.428571428571426
"306",0.490830475621752
"317",1.0
"215",0.614816218265518
"337",0.228608966988913
"157",0.696113824591201
"035",0.6137142857148
"356",0.608651911468989
"338",0.907638432916108
"371",0.333333333333333
"378",1.0
"286",0.708424908427189
"410",0.249973629599854
"451",0.713072704758544
"401",1.0
"004",1.0
"358",0.329768270944837
"275",0.774279085183154
"276",0.75642797898843
"383",0.970144246897815
"389",0.997403946002097
"381",1.0
"059",0.458249294069602
"382",0.921811680571776
"117",0.562791731495175
"348",0.307999305916718
"025",0.163262123810919
"257",0.175514940527479
"071",0.435784042748752
"034",1.0
"298",1.0
"354",0.885907606157633
"047",0.296701030927863
"219",0.98392857142662
"125",0.724462365591007
"211",0.4646441605827
"390",0.985466034752389
"232",0.614938684504684
"238",0.350781124174004
"300",0.940046565772332
"193",0.290498854221283
"060",0.267159070437653
"452",0.561979026618949
"268",0.591233166094534
"406",1.0
"101",1.0
"385",1.0
"052",0.373779385171778
"440",0.496751703375929
"329",0.672052154194348
"384",1.0
"017",0.648492791612182
