motif, score
"095",0.288677108926216
"081",0.231174822870941
"056",0.906643918214118
"042",0.785376991189928
"320",0.502366126636771
"446",0.418912947414887
"334",0.503946756486928
"335",0.431528043055631
"137",0.209108036993333
"123",1.0
"043",1.0
"080",0.18362279077001
"094",0.960295933229141
"241",0.246326329996144
"255",0.408691130906512
"269",0.741757692615357
"296",0.197228773585597
"292",0.140156356399925
"251",0.750231110341768
"279",0.60430383812513
"090",0.307053263936606
"084",1.0
"053",0.298198332278969
"127",0.234870316977531
"443",0.825428447296772
"331",0.380624109615617
"319",0.279161239734567
"330",0.174971526195661
"442",1.0
"132",0.392180648714514
"126",1.0
"085",0.606475176932249
"091",0.211052622544521
"244",0.634527872583112
"287",0.348739676103077
"293",0.608465230128915
"246",0.612677691416973
"252",0.385362210604611
"093",0.853279933439768
"050",0.202762425290765
"078",0.692550881228301
"130",0.260805741314991
"124",0.184177041176103
"332",0.651968415482892
"441",1.0
"333",0.625470599825382
"119",0.967808356042848
"131",0.271184489082384
"079",0.415128632789848
"051",0.314616019817922
"045",0.265093572010409
"092",0.835289206724032
"086",0.179715624027068
"247",0.694064928848784
"314",0.370047203547141
"412",0.233488866433399
"054",1.0
"281",0.411216958824273
"250",0.49772987304831
"249",0.571379796744388
"010",0.391852403954986
"220",0.597223772679224
"021",0.348401654050343
"020",0.273786718458871
"019",1.0
"032",0.465426564290202
"230",1.0
"308",0.397613890174534
"453",0.323438417883443
"282",0.50642767989675
"237",0.2461322081575
"223",0.666666666666674
"243",0.234286565386572
"290",0.51576786713891
"233",0.766277128546528
"400",0.452173913043872
"289",0.292811221507894
"161",0.754808806489548
"231",0.231255785251614
"096",0.66352739726145
"327",0.61876914508568
"284",0.325489420606079
"245",0.943781551168961
"379",0.313522692189702
"129",0.703120443277241
"016",0.458520637515916
"001",0.437755380006369
"026",0.518555170706894
"114",0.358645047359168
"305",0.27472687545531
"217",0.392421441774652
"366",0.72937817258881
"386",0.353625783347466
"280",0.429633867276411
"309",0.549561403509015
"324",0.683323814962343
"278",0.355644146033785
"234",0.266218487394771
"283",0.378735383283683
"380",0.558909090909756
"274",0.426935409986351
"240",1.0
"061",0.530024926353878
"355",0.471153846154913
"111",0.73978716100153
"391",0.178377539941272
"118",0.385782401386582
"369",1.0
"088",0.234502103786998
"392",1.0
"046",0.330857385399903
"044",0.480859010272157
"328",0.301453436211131
"174",0.821685303514249
"439",0.86927374301796
"321",0.459375000000732
"325",0.356157017386699
"113",0.662616339193675
"087",0.910565442665821
"450",1.0
"339",0.220061864781321
"267",0.970288858320031
"177",0.483122362870244
"407",0.234363411619296
"162",0.291768962398078
"426",0.805587013967658
"353",0.59024252679222
"192",0.250101419878967
"387",0.331638877592205
"158",0.970526315787934
"316",0.606367583211503
"139",1.0
"138",0.281646186854501
"140",0.573272469700474
"036",0.526793357300747
"239",0.465372016846799
"285",0.349102143269992
"291",0.357246527058364
"141",0.960629921260299
"172",0.600552868004323
"270",1.0
"447",0.518568534772714
"003",0.664335664336921
"018",0.350629722921472
"133",0.303571428571864
"395",0.70509977827003
"318",0.611537805085785
"302",0.221801274324011
"062",0.420584252272514
"408",0.987719787887588
"367",0.95458515283649
"388",0.447097571016318
"176",1.0
"082",0.382739212008711
"304",0.98902247778235
"167",0.603821196828292
"134",0.476678445229951
"136",0.629434589801081
"357",1.0
"049",0.329221403395635
"349",0.401077443087628
"179",0.30723449368571
"253",0.50038769707997
"259",0.28260869565232
"370",1.0
"098",0.412695899952409
"039",1.0
"122",1.0
"313",0.520634406862789
"160",0.46367521367469
"326",0.897179935113317
"315",0.841909662665327
"399",0.490974729241096
"310",0.534323271663894
"058",0.441964285714286
"057",0.5
"306",0.490830475621752
"317",1.0
"215",0.614816218265518
"337",0.28413173652682
"157",0.696113824591201
"035",0.653101119601165
"356",1.0
"338",0.907638432916108
"371",0.363636363636364
"378",1.0
"286",0.96227106227036
"410",0.262288619456883
"451",0.713072704758544
"401",1.0
"004",1.0
"358",0.344206773618248
"275",0.774279085183154
"276",0.75642797898843
"383",0.970144246897815
"389",0.997403946002097
"381",1.0
"059",0.458249294069602
"382",0.921811680571776
"117",0.659035341186682
"348",0.702367780482811
"025",0.269452674255694
"257",0.190728846690365
"071",0.573429875648496
"034",1.0
"298",1.0
"354",0.947055912913657
"047",0.344795012281027
"219",0.98392857142662
"125",0.724462365591007
"211",0.4646441605827
"390",0.985466034752389
"232",0.614938684504684
"238",1.0
"300",0.940046565772332
"193",0.294024325754052
"060",1.0
"452",0.673299273996653
"268",1.0
"406",1.0
"101",1.0
"385",1.0
"052",0.373779385171778
"440",0.686063218391241
"329",0.682539682539862
"384",1.0
"017",0.722179781002053
