aldh7a1	0.874970902878123	4.10395996762748e-16	0.264	1.85314685314685
aldoaa	0.792139972420987	3.3380245951431e-15	0.286	1.76073619631902
aldob	0.790449402190246	4.24326685896429e-06	0.147	1.80487804878049
alg1	1.34580016911924	1.74388645002145e-05	0.061	2.48
alg3	1.3026944981655	7.50682134101122e-41	0.332	2.28082191780822
alg6	0.678092388007262	0.000252093516331347	0.115	1.84126984126984
alkbh1	0.798650270927253	4.29580471356947e-05	0.126	1.84057971014493
alkbh8	0.638328355256241	0.00504651086149963	0.137	1.62352941176471
alox5b.3	1.32725973836617	8.0761036070427e-32	0.238	2.4639175257732
alpl	2.28221951782792	1.24103140103597e-109	0.351	3.91111111111111
amd1	0.651421793857174	2.38513023892061e-10	0.312	1.58080808080808
amt	1.02413962460859	0.000395413385183841	0.075	2.11111111111111
ankib1a	0.749049412785371	1.36399479757088e-08	0.179	1.81818181818182
ankib1b	-0.966844596088377	0.0013568878105822	0.108	0.626436781609195
ankle2	0.843671801171632	0.00170760341868061	0.09	1.89583333333333
ankrd33ba	2.1487577143493	2.13359147916448e-15	0.058	4.21428571428572
anxa11a	1.49196077861263	2.91672675919082e-06	0.058	2.68181818181818
apcdd1l	1.43942673209208	9.20717401407531e-48	0.219	3.28358208955224
apoc1	0.442901662545385	0.00170162991365316	0.179	1.55172413793103
apoeb	1.28438566599773	4.99534618600482e-48	0.429	2.03791469194313
aprt	0.796899147377339	3.32679272494072e-06	0.126	1.95384615384615
aqp9b	4.85731544367292	7.98947977879269e-100	0.109	22
arhgap10	0.579805356700272	4.73738971209043e-12	0.417	1.50902527075812
arhgap21a	-1.24885909404203	1.1117132923265e-15	0.171	0.563934426229508
arhgap42b	-1.69520558748399	1.88066219893227e-05	0.05	0.443478260869565
arhgef10	1.46614025536889	8.07406218243792e-42	0.242	2.82558139534884
arhgef10lb	-2.950352769103	5.85273719638633e-52	0.057	0.193333333333333
arid5b	1.26446636105315	5.99605823379118e-87	0.627	2.06578947368421
arntl1b	1.4435476670321	4.14625901218696e-63	0.38	2.59183673469388
arntl2	0.665242581166507	1.32918058147953e-20	0.496	1.553125
arpc5lb	1.27932107763272	8.16512421431682e-23	0.193	2.39506172839506
arvcfb	-1.28478513042792	3.93240819884252e-62	0.397	0.621875
asap1b	1.00965582212481	2.12741228820057e-47	0.564	1.73312883435583
asns	0.880341171695504	0.000197752264712699	0.093	1.95833333333333
asph	0.828365774777037	2.62616700089239e-25	0.432	1.69803921568627
asxl2	0.762709692218721	0.00147465884455013	0.119	1.73913043478261
atic	1.00032653542543	6.90964772103984e-14	0.185	2.04395604395604
atl2	1.30422127238647	3.59713030117545e-38	0.263	2.56310679611651
atm	0.595414037932282	2.17754466783934e-10	0.362	1.53813559322034
atp11c	-2.41459816915634	1.24664115939685e-26	0.058	0.273148148148148
atp13a3	0.664106939188867	1.14215581835334e-16	0.443	1.52577319587629
atp1b3a	0.661612398220069	1.28269333637761e-24	0.575	1.54423592493298
atp1b3b	1.77807601569234	4.19573796627019e-63	0.274	3.27380952380952
auts2a	-1.3743291480442	1.26670586436423e-37	0.225	0.51131221719457
axin2	-2.20375555443366	2.20986971760977e-50	0.136	0.358638743455497
bach2a	0.775764304334424	2.39980992995036e-06	0.134	1.875
bach2b	-1.41287984302121	4.36700839538382e-52	0.273	0.518939393939394
bahd1	0.989770202903733	5.18243988237044e-09	0.119	2.14285714285714
bambia	3.38938575308371	3.8335054709409e-225	0.377	7.71428571428571
bambib	1.31529754904503	0.000385249723256259	0.062	2.25
baz1a	0.659978758398428	1.10454601568746e-17	0.474	1.51757188498403
bcat2	1.05872156971582	1.99365035118572e-30	0.382	1.8960396039604
bccip	0.906207243689018	1.03104980918578e-11	0.162	2.06329113924051
bckdhb	0.548175361050742	0.000209895244374227	0.232	1.52287581699346
bcl2a	-1.09979864337022	5.26831668983768e-05	0.101	0.579545454545455
bcl2l13	1.27731775321248	1.17388613248297e-09	0.084	2.57575757575758
bcl9l	0.638484208190558	0.00146097493394667	0.156	1.63541666666667
BCR	0.703512782594314	3.37863569735726e-10	0.14	2.07352941176471
bcs1l	1.19657606275282	0.00927504086908021	0.056	2.11111111111111
bhlhe40	1.78002348361801	5.03151305187685e-14	0.063	3.55555555555556
bicc1a	0.817137718137947	0.000665397004431903	0.09	1.93617021276596
BICD2	-1.32860916392013	2.51070277662089e-05	0.074	0.517241379310345
blmh	-1.19333225670829	9.76859361476443e-42	0.345	0.622302158273381
bmp2b	1.81202938596177	2.68190044345393e-12	0.05	3.92307692307692
bmp4	2.28270765421025	1.44142489163694e-25	0.075	4.75
bmp7b	1.71507152982101	4.53197789310658e-119	0.322	4.82089552238806
bmpr1aa	1.35505140343317	2.24109616277538e-80	0.581	2.04929577464789
bmpr1ab	0.687881792952832	1.61873395542902e-23	0.525	1.56547619047619
bms1	0.998406914303189	1.28528784586288e-27	0.336	1.97076023391813
bokb	1.5002800899861	3.56444995291848e-07	0.056	2.85
bop1	1.23856122387947	4.74032812680731e-100	0.704	1.98033707865169
brf1a	1.76101119694219	2.35994507357498e-79	0.328	3.32323232323232
brsk2b	-3.26156568643982	2.49423448778841e-89	0.075	0.178823529411765
BX284638.2	-1.89519646568153	3.5931034235415e-84	0.219	0.394973070017953
BX284696.1	1.01024121616876	1.14371124819023e-06	0.116	1.98305084745763
BX294178.2	1.37184196542919	1.53547781559915e-06	0.056	2.71428571428571
BX324224.1	1.23936293972908	2.98872486842033e-15	0.137	2.37931034482759
BX510992.1	1.02651881367863	0.000854187668071942	0.081	2
BX511246.1	1.43312909278851	2.6722873246565e-06	0.052	2.78947368421053
BX537274.1	2.00161579236965	1.43172792065794e-94	0.31	3.98717948717949
BX569787.1	-4.12884515854994	3.32157427654584e-83	0.059	0.15625
BX572077.1	0.838352473791617	2.47420566096597e-07	0.167	1.78723404255319
BX649231.1	1.44695977395401	9.52225032531051e-12	0.061	3.44444444444444
BX649384.3	0.800380861875092	4.82522018696429e-05	0.073	2.24242424242424
BX908388.3	1.24923314551143	1.11106428761581e-70	0.444	2.55747126436782
BX908797.1	0.811748613830753	0.000574837332911728	0.097	1.88461538461538
BX927081.1	0.706955344791098	0.00515089117041083	0.09	1.89583333333333
bysl	1.06456780471906	7.96942138240147e-06	0.095	2.04255319148936
bzw1b	0.714983548476677	8.40014796546646e-06	0.216	1.58394160583942
C11H3orf14	0.67172406811353	2.2741012980422e-10	0.152	2.06756756756757
c1d	0.525584938345288	0.00786638676372306	0.17	1.55454545454545
c1qbp	1.09559784742335	4.55082384798263e-22	0.257	2.03149606299213
c1qtnf12	1.05658911949032	5.31087754955621e-06	0.069	2.41379310344828
C7H20orf27	0.660905927950052	1.97958796834871e-09	0.253	1.67105263157895
cabp1b	1.9267528563248	5.58412390912901e-21	0.097	3.37931034482759
cabp2b	1.24266317283312	0.000372479458474583	0.058	2.36
CABZ01069040.1	0.699110936366356	2.56932329876216e-06	0.165	1.76595744680851
CABZ01071903.1	2.22490465502654	2.15833927307511e-41	0.119	4.8
CABZ01085052.1	0.701551153992427	0.000887032529390071	0.137	1.68292682926829
CABZ01113599.1	1.38560593339106	1.2486026922528e-06	0.053	2.84210526315789
CABZ01118575.1	1.44073214425613	7.58013273193301e-09	0.061	2.95238095238095
cachd1	-1.72512031726328	6.66865578736824e-83	0.414	0.62406015037594
cacnb2b	3.20075786539118	4.59540943948237e-64	0.107	9
cacng2a	4.0274756463455	1.53986134283024e-126	0.176	11.0625
cad	1.24475790995008	1.2627422384388e-82	0.607	2.08219178082192
cadm1a	-1.64673289410182	1.3970046217992e-88	0.402	0.589181286549708
cadm3	1.06379964773396	1.68023769292722e-36	0.407	1.97101449275362
cadm4	-2.28128684842037	1.91071871641834e-09	0.056	0.404255319148936
calr3b	1.25672799178429	2.07358229051937e-32	0.27	2.33620689655172
camk2b1	1.43061388008073	1.6958143104811e-55	0.378	2.4140127388535
camkmt	0.827071012577597	1.79470814890872e-11	0.215	1.81512605042017
camsap2a	-1.01721923234623	0.000449298392156615	0.107	0.613636363636364
camsap3	0.966348348781447	1.12544809514878e-13	0.187	2.02150537634409
caprin1b	0.752114462313671	1.14388930815471e-12	0.277	1.71604938271605
cart3	1.92996466757856	1.89951285184388e-14	0.066	3.52631578947368
caska	0.594356352019408	1.41226300475821e-12	0.385	1.53784860557769
caskin1	-1.02487092756299	2.39623549103086e-05	0.091	0.547619047619048
cast	0.67299918134881	1.27084809226399e-11	0.381	1.51587301587302
casz1	-2.7478939407336	0.00539792392551363	0.06	0.544642857142857
cbsa	2.45812847336686	7.11072265105662e-40	0.114	4.79166666666667
cbwd	1.07396575262797	5.57578625754992e-06	0.073	2.3125
cbx4	1.06893485896687	0.00075493279990531	0.064	2.16666666666667
cc2d1b	1.23781474716324	1.98756006232375e-15	0.158	2.23943661971831
ccdc137	0.994722561864483	6.40819851251805e-12	0.18	1.94623655913978
ccdc25	1.3710029806911	5.91978099847615e-08	0.058	2.95
ccdc43	0.893315116074105	1.82238006313268e-05	0.124	1.83823529411765
ccdc59	1.03919719432361	6.82438868248529e-08	0.097	2.22727272727273
ccdc85ca	-1.4294239309483	2.52668570653833e-22	0.158	0.498432601880878
ccdc85cb	2.15380213862993	4.65612865485935e-101	0.295	4.35294117647059
cct4	0.569251859040549	5.42070796967327e-07	0.281	1.53260869565217
cct5	0.612575492718851	2.45105570782078e-06	0.262	1.53801169590643
cd3eap	1.19117910354487	3.54616736741939e-26	0.253	2.18965517241379
cd63	-0.764548277415787	0.00230788581142144	0.121	0.642105263157895
cdc42bpab	-1.81727356295216	1.3005775882906e-13	0.054	0.34375
