3.1479083237283	1.58551936283949e-186	retina	4-17429934-17430900	8
3.46337288338959	3.02831087575379e-163	retina	17-31664934-31666128	9.97142857142857
4.10596507052195	1.01033084690858e-160	retina	5-39250464-39251384	15.6315789473684
2.21942604176075	1.92406555003367e-151	retina	20-45935182-45936206	4.152
3.82328669742046	1.2741991719191e-150	retina	22-32432165-32433083	12.375
2.98846190770604	3.49309501260973e-142	retina	17-31667683-31668562	7.51020408163265
2.6238052498006	3.38952380714611e-138	retina	9-39549841-39550769	5.63888888888889
3.84768605323811	1.48919545020543e-137	retina	9-16419522-16420672	13.2380952380952
3.89187339922635	4.25475798483581e-137	retina	15-40426730-40427628	13.55
2.42031464517746	2.16403259109987e-134	retina	17-19597806-19598720	5
2.77519110391442	7.10139012055797e-134	retina	5-25455376-25456579	6.25
2.33362102475011	2.05919492182804e-127	retina	19-45522832-45523744	4.63440860215054
3.30973405416728	1.37565317668488e-124	retina	22-32481390-32482278	9.41935483870968
2.39825865904475	9.33267557756907e-123	retina	17-21081450-21082363	4.85714285714286
3.12740543077004	2.04233400758881e-122	retina	10-39624051-39625161	8.02631578947368
3.38613482141507	4.46897490882574e-119	retina	18-44258083-44258992	9.96428571428572
2.17570057948827	7.29989202832955e-119	retina	5-72331939-72332857	4.16981132075472
2.72703107247341	3.93561651817209e-117	retina	24-10649453-10650418	5.96428571428571
3.11344513447846	8.9991811783935e-117	retina	21-10689487-10690016	8.27777777777778
3.67237404464078	9.88693104082016e-117	retina	9-3635620-3636580	11.9047619047619
2.31741563875241	6.67672963456913e-115	retina	14-5488722-5489743	4.58620689655173
2.66174790838979	6.76085059050799e-115	retina	1-26291901-26292836	6
3.84146277913248	9.16520106305434e-115	retina	2-3576912-3577821	13.1111111111111
3.06075795777966	1.37601005568592e-114	retina	9-16702797-16703652	8.10810810810811
3.5388664323098	2.03858132127337e-114	retina	20-40625497-40626626	11.1304347826087
2.78814710605921	1.17105480741355e-113	retina	12-9059659-9060524	6.77551020408163
2.4681126594733	9.24711159030962e-113	retina	1-29814558-29815467	5.22535211267606
2.05201930766095	1.08251332958915e-111	retina	22-23181324-23182262	3.86324786324786
4.00026720685597	3.82858648074226e-107	retina	8-42220440-42221482	15.2142857142857
3.16198713956738	1.10624513147177e-106	retina	13-33888448-33889300	8.46875
2.71939868403154	1.60347570977515e-106	retina	15-40479836-40480745	6.15686274509804
2.89797075333356	6.11443706169054e-105	retina	24-23277029-23277885	6.95238095238095
2.72665316835606	7.83934358917105e-105	retina	5-56890077-56890976	6.3265306122449
2.46502521160784	8.24308406007765e-105	retina	1-29812661-29813580	5.17910447761194
1.98186150735246	1.83458060839728e-104	retina	1-26915346-26916247	3.6260162601626
1.98652049252023	1.16082178580284e-102	retina	3-57845577-57846687	3.61344537815126
3.66101275538148	7.54199275772563e-100	retina	3-29748919-29749807	11.4736842105263
3.14130453322522	2.30327428536476e-96	retina	5-23170477-23171450	8.62068965517241
2.01846191289254	3.52679900994405e-96	retina	15-32933443-32934344	3.77064220183486
3.46151188921559	1.18653541278722e-95	retina	5-25513668-25514642	10.1818181818182
3.45920514314674	2.25314043103653e-94	retina	23-28300914-28301816	9.90909090909091
3.50425661767383	1.23983251744217e-93	retina	12-29370238-29371091	10.2857142857143
2.99670462661301	4.12514403912671e-93	retina	22-4992796-4993707	7.5
2.81304447031423	5.82011625761203e-92	retina	10-14000172-14001039	6.7
2.23515609594083	3.82317351083116e-91	retina	7-29570468-29571181	4.45569620253165
3.49418848998008	8.74229306940767e-91	retina	9-16659711-16660629	10.45
3.26534268381721	9.98619919288138e-90	retina	11-41611338-41612138	8.92
3.26381932816733	1.99657124205554e-89	retina	23-2646597-2647431	9.45833333333333
3.57034312517792	2.10641172851252e-88	retina	18-23748876-23749717	11.0555555555556
2.54478214305475	2.65159203884445e-88	retina	18-44183587-44184547	5.50943396226415
3.19997165838664	2.66827758116628e-88	retina	15-20488831-20489707	8.80769230769231
2.84232703424596	3.96455154234987e-88	retina	16-15479622-15480601	6.71052631578947
2.7271955077846	4.44470897579015e-88	retina	17-31673695-31674750	6.16279069767442
3.06575615124578	1.04521552658784e-87	retina	16-32807513-32808347	7.86666666666667
2.70421033106698	6.19414560478143e-87	retina	24-10695273-10696183	6
2.68293631290726	8.57247071281147e-87	retina	21-20528670-20529584	5.88888888888889
2.62478422586385	1.45762128614113e-86	retina	23-28261424-28262288	5.8936170212766
2.18774091902294	2.5666774867752e-86	retina	9-25729958-25730875	4.32911392405063
2.37786396283084	1.13801038624896e-85	retina	13-16827222-16828136	4.79365079365079
2.25551330429273	1.486758387092e-85	retina	5-25520130-25521046	4.41095890410959
3.1793129683013	2.95048583064779e-85	retina	15-15301147-15302046	8.72
3.69039651843616	3.00427227067641e-85	retina	24-456275-457146	11.8125
2.31157172687644	1.77876077975432e-84	retina	5-24459732-24460667	4.78787878787879
3.14525765962431	1.15331987235693e-83	retina	5-72232059-72232955	8
1.88548596695585	1.5575256431759e-83	retina	24-73608-74598	3.56140350877193
3.22448533032173	2.36810056737118e-83	retina	5-41921691-41922596	8.28
2.73179658483407	5.60910410641669e-83	retina	7-63486025-63486884	6.3
3.5132821032065	4.71820457698771e-82	retina	8-10467645-10468502	10.7222222222222
2.7524119960231	6.79484662356318e-82	retina	5-56513546-56514243	6.2
2.18544475751206	6.20019066379657e-81	retina	19-7651926-7652836	4.45945945945946
2.65103548138667	9.28260872170608e-80	retina	15-27363913-27364733	5.90697674418605
2.55380516976612	1.34632973555531e-79	retina	6-24699204-24701181	5.70212765957447
2.3843815516555	2.99375981745998e-79	retina	20-48525093-48526015	4.94827586206897
3.25578097305834	2.26175333199674e-78	retina	22-3522732-3523628	8.95454545454545
2.80361000532238	3.39367507189629e-78	retina	19-40540159-40541079	6.44444444444444
3.09348558460549	6.34572779396392e-78	retina	7-54749800-54750971	8.03846153846154
1.41496041427588	1.21173330018649e-77	retina	13-28538867-28539863	2.32407407407407
3.42732324873918	5.00645788264068e-77	retina	5-54196656-54197831	10.3333333333333
2.31437573558193	5.32366007681246e-77	retina	22-37073478-37074449	4.75409836065574
2.1077318418298	5.73617203543301e-77	retina	15-27105854-27106833	4.11392405063291
3.32311678635645	1.76555179427211e-76	retina	5-56494543-56495513	9.5
3.68176240101525	4.96014008044805e-76	retina	17-21777717-21778641	11.2666666666667
2.51516217625958	6.68382873549154e-76	retina	24-38042150-38043077	5.375
2.69212263391263	1.6190250600269e-75	retina	23-31852512-31853404	5.875
3.26710407568026	3.13063964091143e-75	retina	15-26961410-26962489	9.14285714285714
1.89055802888295	3.85429190964506e-75	retina	16-42541078-42542008	3.43809523809524
2.71808522221742	4.78226963547398e-75	retina	18-9236192-9237100	6.37837837837838
2.82852358558354	5.66906672227784e-75	retina	13-10608302-10609210	6.55882352941176
2.54160739531374	1.02495885813812e-74	retina	13-28923140-28924096	5.45652173913043
2.30603147330009	1.23149711809127e-74	retina	16-12357236-12358157	4.78333333333333
3.30258310362135	2.15324084058034e-74	retina	25-22562458-22563357	9.35
3.10058666916754	3.30817187803474e-74	retina	5-59176217-59177352	8.33333333333333
2.64905622171643	3.68816277761928e-74	retina	12-23513307-23514402	5.925
2.64681585565402	3.77673717702522e-74	retina	1-42724521-42725461	5.975
2.74279913453851	4.39898745706673e-74	retina	22-37227936-37228830	6.41666666666667
2.75725042437676	7.22101086714743e-74	retina	16-24302330-24303210	6.33333333333333
2.97619409892566	2.30515826906933e-73	retina	6-16178909-16179803	7.35714285714286
2.49546491859176	3.48353310259775e-73	retina	23-23115484-23116246	5.4468085106383
2.81440266068387	4.2311525566576e-73	retina	24-4896602-4897486	6.32352941176471
3.61436632565614	6.84238847292885e-73	retina	1-34116539-34117503	11.2
2.83176370299446	9.83101176501441e-73	retina	3-40430679-40431582	6.57575757575758
2.42938090492939	1.69206592096114e-72	retina	13-16257705-16258727	5.01960784313725
3.90750398468671	1.37713703392113e-71	retina	14-382656-383402	13.8181818181818
3.38637116737194	1.90979234453793e-71	retina	12-8494964-8495893	9.66666666666666
3.36546386164965	1.91509769144826e-71	retina	5-32956295-32957244	9.83333333333333
1.94825229675868	2.37306214064929e-71	retina	7-16060510-16061413	3.76923076923077
2.57613894812554	3.76201210412723e-71	retina	15-29194567-29195473	5.78571428571429
2.75707809935651	4.87111444836851e-71	retina	22-5006402-5007304	6.58823529411765
2.94306693731902	8.52990618273602e-71	retina	6-25612510-25613428	7.28571428571429
3.59794898321757	2.24386173070817e-70	retina	16-51388460-51389333	10.6666666666667
2.77830732258662	2.86042237231048e-70	retina	20-40594487-40595378	6.48484848484848
3.47539495954245	3.65235061775404e-70	retina	21-16511511-16512410	10.5
2.25857302507997	1.00386695185171e-69	retina	13-266863-267630	4.71666666666667
2.11254890732831	2.46526759909916e-69	retina	18-23747909-23748754	4.16666666666667
3.91904990974509	1.02544605883689e-68	retina	4-21285950-21286847	13.3636363636364
2.34195313301707	1.18388296727417e-68	retina	25-14897995-14898994	4.81481481481481
2.41013001138897	3.19814293318459e-68	retina	5-17702639-17703595	4.88
3.37021289534009	3.22547880412641e-68	retina	12-44482969-44483887	9.38888888888889
2.58437682231731	3.69778329768361e-68	retina	23-46150358-46151272	5.8
2.04177057591103	5.77682790385821e-68	retina	7-8794824-8795736	3.97402597402597
1.97195748130034	6.47473232648172e-68	retina	11-24272051-24273019	3.78823529411765
3.34407133545596	7.20310174843793e-68	retina	14-44319297-44320166	9.38888888888889
2.45847557791427	1.23031478783347e-67	retina	10-9212737-9213652	5.1063829787234
3.13828408888706	1.46136599871979e-67	retina	6-26958846-26959739	8.27272727272727
1.61891232098309	2.15796781721965e-67	retina	7-8823466-8824373	2.93571428571429
1.81348520036927	2.15883883997477e-67	retina	20-2349612-2352144	3.24299065420561
2.711417703053	2.4342849714845e-67	retina	22-5025480-5026381	6.29411764705882
4.75203238781001	3.80956323971682e-67	retina	14-50902451-50903350	20
3.01915718619872	7.19827617130898e-67	retina	8-52103331-52104354	7.56
3.15336204790701	7.52007022922458e-67	retina	12-30997415-30998391	8.47619047619047
